zip,lat,lng,source,fetched_at
23294,37.631281,-77.542534,census_gazetteer_2023,2025-09-12 15:25:02.814031
23298,37.541707,-77.42953,census_gazetteer_2023,2025-09-12 15:25:02.814031
23301,37.669851,-75.643661,census_gazetteer_2023,2025-09-12 15:25:02.814031
23302,37.854188,-75.517623,census_gazetteer_2023,2025-09-12 15:25:02.814031
23303,37.903366,-75.506367,census_gazetteer_2023,2025-09-12 15:25:02.814031
23304,36.996135,-76.572107,census_gazetteer_2023,2025-09-12 15:25:02.814031
23306,37.566478,-75.885459,census_gazetteer_2023,2025-09-12 15:25:02.814031
23307,37.432039,-75.871157,census_gazetteer_2023,2025-09-12 15:25:02.814031
23308,37.827651,-75.632377,census_gazetteer_2023,2025-09-12 15:25:02.814031
23310,37.258993,-75.963657,census_gazetteer_2023,2025-09-12 15:25:02.814031
23314,36.959049,-76.52428,census_gazetteer_2023,2025-09-12 15:25:02.814031
23315,36.73739,-76.840511,census_gazetteer_2023,2025-09-12 15:25:02.814031
23316,37.294354,-75.965519,census_gazetteer_2023,2025-09-12 15:25:02.814031
23320,36.751734,-76.217637,census_gazetteer_2023,2025-09-12 15:25:02.814031
23321,36.800398,-76.421152,census_gazetteer_2023,2025-09-12 15:25:02.814031
23322,36.625988,-76.267768,census_gazetteer_2023,2025-09-12 15:25:02.814031
23323,36.696975,-76.379925,census_gazetteer_2023,2025-09-12 15:25:02.814031
23324,36.799721,-76.273447,census_gazetteer_2023,2025-09-12 15:25:02.814031
23325,36.813625,-76.239857,census_gazetteer_2023,2025-09-12 15:25:02.814031
23336,37.949432,-75.338084,census_gazetteer_2023,2025-09-12 15:25:02.814031
23337,37.940106,-75.466025,census_gazetteer_2023,2025-09-12 15:25:02.814031
23347,37.356586,-75.978263,census_gazetteer_2023,2025-09-12 15:25:02.814031
23350,37.512705,-75.862593,census_gazetteer_2023,2025-09-12 15:25:02.814031
23354,37.479183,-75.902456,census_gazetteer_2023,2025-09-12 15:25:02.814031
23356,38.010003,-75.385368,census_gazetteer_2023,2025-09-12 15:25:02.814031
23357,37.755646,-75.676028,census_gazetteer_2023,2025-09-12 15:25:02.814031
23358,37.652659,-75.867953,census_gazetteer_2023,2025-09-12 15:25:02.814031
23359,37.887733,-75.603949,census_gazetteer_2023,2025-09-12 15:25:02.814031
23389,37.655265,-75.833086,census_gazetteer_2023,2025-09-12 15:25:02.814031
23395,37.969673,-75.448236,census_gazetteer_2023,2025-09-12 15:25:02.814031
23398,37.520559,-75.939732,census_gazetteer_2023,2025-09-12 15:25:02.814031
23401,37.627758,-75.778349,census_gazetteer_2023,2025-09-12 15:25:02.814031
23405,37.411724,-75.926597,census_gazetteer_2023,2025-09-12 15:25:02.814031
23407,37.847103,-75.554449,census_gazetteer_2023,2025-09-12 15:25:02.814031
23408,37.452913,-75.843474,census_gazetteer_2023,2025-09-12 15:25:02.814031
23409,37.887621,-75.662907,census_gazetteer_2023,2025-09-12 15:25:02.814031
23410,37.638996,-75.745065,census_gazetteer_2023,2025-09-12 15:25:02.814031
23413,37.46237,-75.8495,census_gazetteer_2023,2025-09-12 15:25:02.814031
23414,37.813754,-75.58691,census_gazetteer_2023,2025-09-12 15:25:02.814031
23415,37.975153,-75.535603,census_gazetteer_2023,2025-09-12 15:25:02.814031
23416,37.937326,-75.561481,census_gazetteer_2023,2025-09-12 15:25:02.814031
23417,37.732134,-75.761995,census_gazetteer_2023,2025-09-12 15:25:02.814031
23418,37.641378,-75.668394,census_gazetteer_2023,2025-09-12 15:25:02.814031
23420,37.59907,-75.817482,census_gazetteer_2023,2025-09-12 15:25:02.814031
23421,37.76478,-75.611768,census_gazetteer_2023,2025-09-12 15:25:02.814031
23422,37.635389,-75.822735,census_gazetteer_2023,2025-09-12 15:25:02.814031
23423,37.516077,-75.741043,census_gazetteer_2023,2025-09-12 15:25:02.814031
23426,37.925149,-75.6918,census_gazetteer_2023,2025-09-12 15:25:02.814031
23427,37.899775,-75.718243,census_gazetteer_2023,2025-09-12 15:25:02.814031
23430,36.999354,-76.660764,census_gazetteer_2023,2025-09-12 15:25:02.814031
23432,36.861812,-76.55156,census_gazetteer_2023,2025-09-12 15:25:02.814031
23433,36.916127,-76.484469,census_gazetteer_2023,2025-09-12 15:25:02.814031
23434,36.703003,-76.592105,census_gazetteer_2023,2025-09-12 15:25:02.814031
23435,36.848602,-76.472899,census_gazetteer_2023,2025-09-12 15:25:02.814031
23436,36.893756,-76.506917,census_gazetteer_2023,2025-09-12 15:25:02.814031
23437,36.627115,-76.803197,census_gazetteer_2023,2025-09-12 15:25:02.814031
23438,36.581192,-76.697189,census_gazetteer_2023,2025-09-12 15:25:02.814031
23440,37.825183,-75.99022,census_gazetteer_2023,2025-09-12 15:25:02.814031
23441,37.712102,-75.699413,census_gazetteer_2023,2025-09-12 15:25:02.814031
23442,37.894214,-75.559926,census_gazetteer_2023,2025-09-12 15:25:02.814031
23451,36.872358,-76.004319,census_gazetteer_2023,2025-09-12 15:25:02.814031
23452,36.845812,-76.091964,census_gazetteer_2023,2025-09-12 15:25:02.814031
23453,36.78349,-76.071207,census_gazetteer_2023,2025-09-12 15:25:02.814031
23454,36.864599,-76.055124,census_gazetteer_2023,2025-09-12 15:25:02.814031
23455,36.883814,-76.143237,census_gazetteer_2023,2025-09-12 15:25:02.814031
23456,36.736954,-76.035987,census_gazetteer_2023,2025-09-12 15:25:02.814031
23457,36.617383,-76.015339,census_gazetteer_2023,2025-09-12 15:25:02.814031
23459,36.91681,-76.171748,census_gazetteer_2023,2025-09-12 15:25:02.814031
23460,36.818488,-76.0316,census_gazetteer_2023,2025-09-12 15:25:02.814031
23461,36.770602,-75.963772,census_gazetteer_2023,2025-09-12 15:25:02.814031
23462,36.836242,-76.145948,census_gazetteer_2023,2025-09-12 15:25:02.814031
23464,36.796917,-76.187631,census_gazetteer_2023,2025-09-12 15:25:02.814031
23480,37.618681,-75.690659,census_gazetteer_2023,2025-09-12 15:25:02.814031
23486,37.517888,-75.806853,census_gazetteer_2023,2025-09-12 15:25:02.814031
23487,36.847368,-76.725048,census_gazetteer_2023,2025-09-12 15:25:02.814031
23488,37.947613,-75.598459,census_gazetteer_2023,2025-09-12 15:25:02.814031
23502,36.860941,-76.204908,census_gazetteer_2023,2025-09-12 15:25:02.814031
23503,36.948786,-76.266459,census_gazetteer_2023,2025-09-12 15:25:02.814031
23504,36.857302,-76.265612,census_gazetteer_2023,2025-09-12 15:25:02.814031
23505,36.912882,-76.299596,census_gazetteer_2023,2025-09-12 15:25:02.814031
23507,36.864564,-76.303218,census_gazetteer_2023,2025-09-12 15:25:02.814031
23508,36.884888,-76.31027,census_gazetteer_2023,2025-09-12 15:25:02.814031
23509,36.882413,-76.26396,census_gazetteer_2023,2025-09-12 15:25:02.814031
23510,36.852414,-76.29148,census_gazetteer_2023,2025-09-12 15:25:02.814031
23511,36.93724,-76.309215,census_gazetteer_2023,2025-09-12 15:25:02.814031
23513,36.889005,-76.237684,census_gazetteer_2023,2025-09-12 15:25:02.814031
23517,36.869238,-76.292055,census_gazetteer_2023,2025-09-12 15:25:02.814031
23518,36.916118,-76.215375,census_gazetteer_2023,2025-09-12 15:25:02.814031
23523,36.832389,-76.272082,census_gazetteer_2023,2025-09-12 15:25:02.814031
23551,36.923536,-76.292547,census_gazetteer_2023,2025-09-12 15:25:02.814031
23601,37.037855,-76.479809,census_gazetteer_2023,2025-09-12 15:25:02.814031
23602,37.113416,-76.517947,census_gazetteer_2023,2025-09-12 15:25:02.814031
23603,37.191057,-76.564535,census_gazetteer_2023,2025-09-12 15:25:02.814031
23604,37.119148,-76.593183,census_gazetteer_2023,2025-09-12 15:25:02.814031
23605,37.01867,-76.436702,census_gazetteer_2023,2025-09-12 15:25:02.814031
23606,37.065696,-76.516665,census_gazetteer_2023,2025-09-12 15:25:02.814031
23607,36.970515,-76.424339,census_gazetteer_2023,2025-09-12 15:25:02.814031
23608,37.147813,-76.543036,census_gazetteer_2023,2025-09-12 15:25:02.814031
23651,37.001772,-76.309871,census_gazetteer_2023,2025-09-12 15:25:02.814031
23661,37.000868,-76.369988,census_gazetteer_2023,2025-09-12 15:25:02.814031
23662,37.133319,-76.353027,census_gazetteer_2023,2025-09-12 15:25:02.814031
23663,37.015912,-76.322526,census_gazetteer_2023,2025-09-12 15:25:02.814031
23664,37.073116,-76.295078,census_gazetteer_2023,2025-09-12 15:25:02.814031
23665,37.083918,-76.360125,census_gazetteer_2023,2025-09-12 15:25:02.814031
23666,37.057009,-76.408083,census_gazetteer_2023,2025-09-12 15:25:02.814031
23667,37.02201,-76.329688,census_gazetteer_2023,2025-09-12 15:25:02.814031
23668,37.020264,-76.338549,census_gazetteer_2023,2025-09-12 15:25:02.814031
23669,37.050708,-76.339274,census_gazetteer_2023,2025-09-12 15:25:02.814031
23681,37.096813,-76.383535,census_gazetteer_2023,2025-09-12 15:25:02.814031
23690,37.220286,-76.518336,census_gazetteer_2023,2025-09-12 15:25:02.814031
23691,37.259622,-76.572884,census_gazetteer_2023,2025-09-12 15:25:02.814031
23692,37.212226,-76.421272,census_gazetteer_2023,2025-09-12 15:25:02.814031
23693,37.131179,-76.444819,census_gazetteer_2023,2025-09-12 15:25:02.814031
23696,37.189119,-76.421079,census_gazetteer_2023,2025-09-12 15:25:02.814031
23701,36.811975,-76.369378,census_gazetteer_2023,2025-09-12 15:25:02.814031
23702,36.803271,-76.326721,census_gazetteer_2023,2025-09-12 15:25:02.814031
23703,36.893339,-76.373292,census_gazetteer_2023,2025-09-12 15:25:02.814031
23704,36.826697,-76.312032,census_gazetteer_2023,2025-09-12 15:25:02.814031
23707,36.841794,-76.340331,census_gazetteer_2023,2025-09-12 15:25:02.814031
23708,36.847681,-76.304081,census_gazetteer_2023,2025-09-12 15:25:02.814031
23709,36.817203,-76.298856,census_gazetteer_2023,2025-09-12 15:25:02.814031
23801,37.23613,-77.335804,census_gazetteer_2023,2025-09-12 15:25:02.814031
23803,37.215079,-77.470382,census_gazetteer_2023,2025-09-12 15:25:02.814031
23805,37.132177,-77.39424,census_gazetteer_2023,2025-09-12 15:25:02.814031
23821,36.8832,-77.912944,census_gazetteer_2023,2025-09-12 15:25:02.814031
23824,37.088778,-77.958041,census_gazetteer_2023,2025-09-12 15:25:02.814031
23827,36.619049,-77.200186,census_gazetteer_2023,2025-09-12 15:25:02.814031
23828,36.580854,-77.266933,census_gazetteer_2023,2025-09-12 15:25:02.814031
23829,36.727211,-77.228224,census_gazetteer_2023,2025-09-12 15:25:02.814031
23830,37.024337,-77.397215,census_gazetteer_2023,2025-09-12 15:25:02.814031
23831,37.346253,-77.450566,census_gazetteer_2023,2025-09-12 15:25:02.814031
23832,37.38785,-77.592108,census_gazetteer_2023,2025-09-12 15:25:02.814031
23833,37.209429,-77.668917,census_gazetteer_2023,2025-09-12 15:25:02.814031
23834,37.290074,-77.40078,census_gazetteer_2023,2025-09-12 15:25:02.814031
23836,37.350997,-77.330501,census_gazetteer_2023,2025-09-12 15:25:02.814031
23837,36.757091,-77.09002,census_gazetteer_2023,2025-09-12 15:25:02.814031
23838,37.317516,-77.633869,census_gazetteer_2023,2025-09-12 15:25:02.814031
23839,37.085921,-76.918457,census_gazetteer_2023,2025-09-12 15:25:02.814031
23840,37.051048,-77.671109,census_gazetteer_2023,2025-09-12 15:25:02.814031
23841,37.061934,-77.550208,census_gazetteer_2023,2025-09-12 15:25:02.814031
23842,37.13718,-77.217028,census_gazetteer_2023,2025-09-12 15:25:02.814031
23843,36.850366,-77.811813,census_gazetteer_2023,2025-09-12 15:25:02.814031
23844,36.680032,-77.326525,census_gazetteer_2023,2025-09-12 15:25:02.814031
23845,36.578823,-77.977561,census_gazetteer_2023,2025-09-12 15:25:02.814031
23846,37.066603,-76.83402,census_gazetteer_2023,2025-09-12 15:25:02.814031
23847,36.664183,-77.55164,census_gazetteer_2023,2025-09-12 15:25:02.814031
23850,37.163011,-77.742547,census_gazetteer_2023,2025-09-12 15:25:02.814031
23851,36.652023,-76.957141,census_gazetteer_2023,2025-09-12 15:25:02.814031
23856,36.794321,-77.703117,census_gazetteer_2023,2025-09-12 15:25:02.814031
23857,36.584651,-77.883799,census_gazetteer_2023,2025-09-12 15:25:02.814031
23860,37.274749,-77.227407,census_gazetteer_2023,2025-09-12 15:25:02.814031
23866,36.923676,-76.862401,census_gazetteer_2023,2025-09-12 15:25:02.814031
23867,36.820372,-77.488594,census_gazetteer_2023,2025-09-12 15:25:02.814031
23868,36.709281,-77.795078,census_gazetteer_2023,2025-09-12 15:25:02.814031
23870,36.752475,-77.500167,census_gazetteer_2023,2025-09-12 15:25:02.814031
23872,36.982977,-77.726757,census_gazetteer_2023,2025-09-12 15:25:02.814031
23874,36.584733,-77.070769,census_gazetteer_2023,2025-09-12 15:25:02.814031
23875,37.229942,-77.255727,census_gazetteer_2023,2025-09-12 15:25:02.814031
23876,36.955753,-77.83361,census_gazetteer_2023,2025-09-12 15:25:02.814031
23878,36.824772,-77.025432,census_gazetteer_2023,2025-09-12 15:25:02.814031
23879,36.592275,-77.596839,census_gazetteer_2023,2025-09-12 15:25:02.814031
23881,37.180741,-76.977829,census_gazetteer_2023,2025-09-12 15:25:02.814031
23882,36.926173,-77.421687,census_gazetteer_2023,2025-09-12 15:25:02.814031
23883,37.135962,-76.735892,census_gazetteer_2023,2025-09-12 15:25:02.814031
23884,36.917319,-77.280089,census_gazetteer_2023,2025-09-12 15:25:02.814031
23885,37.178849,-77.572911,census_gazetteer_2023,2025-09-12 15:25:02.814031
23887,36.573362,-77.816917,census_gazetteer_2023,2025-09-12 15:25:02.814031
23888,36.9543,-76.979206,census_gazetteer_2023,2025-09-12 15:25:02.814031
23889,36.902933,-77.747246,census_gazetteer_2023,2025-09-12 15:25:02.814031
23890,37.009176,-77.118319,census_gazetteer_2023,2025-09-12 15:25:02.814031
23891,37.047636,-77.203719,census_gazetteer_2023,2025-09-12 15:25:02.814031
23893,36.624444,-77.936561,census_gazetteer_2023,2025-09-12 15:25:02.814031
23894,37.137093,-77.824648,census_gazetteer_2023,2025-09-12 15:25:02.814031
23897,36.83731,-77.284758,census_gazetteer_2023,2025-09-12 15:25:02.814031
23898,36.838263,-76.86187,census_gazetteer_2023,2025-09-12 15:25:02.814031
23899,37.234417,-76.974083,census_gazetteer_2023,2025-09-12 15:25:02.814031
23901,37.320056,-78.409678,census_gazetteer_2023,2025-09-12 15:25:02.814031
23909,37.298993,-78.396307,census_gazetteer_2023,2025-09-12 15:25:02.814031
23915,36.69314,-78.287418,census_gazetteer_2023,2025-09-12 15:25:02.814031
23917,36.625554,-78.344856,census_gazetteer_2023,2025-09-12 15:25:02.814031
23919,36.580366,-78.134851,census_gazetteer_2023,2025-09-12 15:25:02.814031
23920,36.724517,-77.975253,census_gazetteer_2023,2025-09-12 15:25:02.814031
23921,37.586321,-78.623535,census_gazetteer_2023,2025-09-12 15:25:02.814031
23922,37.174829,-78.221738,census_gazetteer_2023,2025-09-12 15:25:02.814031
23923,37.087148,-78.649692,census_gazetteer_2023,2025-09-12 15:25:02.814031
23924,36.822186,-78.425844,census_gazetteer_2023,2025-09-12 15:25:02.814031
23927,36.591659,-78.561035,census_gazetteer_2023,2025-09-12 15:25:02.814031
23930,37.171003,-78.099611,census_gazetteer_2023,2025-09-12 15:25:02.814031
23934,37.177152,-78.626705,census_gazetteer_2023,2025-09-12 15:25:02.814031
23936,37.524599,-78.476522,census_gazetteer_2023,2025-09-12 15:25:02.814031
23937,36.945141,-78.512503,census_gazetteer_2023,2025-09-12 15:25:02.814031
23938,36.904221,-78.006223,census_gazetteer_2023,2025-09-12 15:25:02.814031
23942,37.129727,-78.298581,census_gazetteer_2023,2025-09-12 15:25:02.814031
23943,37.24321,-78.462039,census_gazetteer_2023,2025-09-12 15:25:02.814031
23944,36.915939,-78.138611,census_gazetteer_2023,2025-09-12 15:25:02.814031
23947,37.017152,-78.447748,census_gazetteer_2023,2025-09-12 15:25:02.814031
23950,36.658762,-78.075874,census_gazetteer_2023,2025-09-12 15:25:02.814031
23952,36.917525,-78.279219,census_gazetteer_2023,2025-09-12 15:25:02.814031
23954,37.106333,-78.380108,census_gazetteer_2023,2025-09-12 15:25:02.814031
23955,37.112362,-78.069873,census_gazetteer_2023,2025-09-12 15:25:02.814031
23958,37.273961,-78.656941,census_gazetteer_2023,2025-09-12 15:25:02.814031
23959,37.105192,-78.794749,census_gazetteer_2023,2025-09-12 15:25:02.814031
23960,37.320962,-78.552064,census_gazetteer_2023,2025-09-12 15:25:02.814031
23962,36.950633,-78.692389,census_gazetteer_2023,2025-09-12 15:25:02.814031
23963,37.200973,-78.798547,census_gazetteer_2023,2025-09-12 15:25:02.814031
23964,36.782735,-78.633141,census_gazetteer_2023,2025-09-12 15:25:02.814031
23966,37.300262,-78.259116,census_gazetteer_2023,2025-09-12 15:25:02.814031
23967,36.922423,-78.630037,census_gazetteer_2023,2025-09-12 15:25:02.814031
23968,36.716868,-78.510232,census_gazetteer_2023,2025-09-12 15:25:02.814031
23970,36.73911,-78.182448,census_gazetteer_2023,2025-09-12 15:25:02.814031
23974,36.969138,-78.242447,census_gazetteer_2023,2025-09-12 15:25:02.814031
23976,36.855538,-78.5791,census_gazetteer_2023,2025-09-12 15:25:02.814031
24011,37.270198,-79.941523,census_gazetteer_2023,2025-09-12 15:25:02.814031
24012,37.31765,-79.896769,census_gazetteer_2023,2025-09-12 15:25:02.814031
24013,37.267389,-79.921908,census_gazetteer_2023,2025-09-12 15:25:02.814031
24014,37.22286,-79.915191,census_gazetteer_2023,2025-09-12 15:25:02.814031
24015,37.255203,-79.982124,census_gazetteer_2023,2025-09-12 15:25:02.814031
24016,37.272053,-79.954991,census_gazetteer_2023,2025-09-12 15:25:02.814031
24017,37.297642,-79.990973,census_gazetteer_2023,2025-09-12 15:25:02.814031
24018,37.213055,-80.041739,census_gazetteer_2023,2025-09-12 15:25:02.814031
24019,37.343945,-79.954546,census_gazetteer_2023,2025-09-12 15:25:02.814031
24020,37.35612,-79.943194,census_gazetteer_2023,2025-09-12 15:25:02.814031
24022,37.276862,-79.934277,census_gazetteer_2023,2025-09-12 15:25:02.814031
24053,36.607227,-80.534076,census_gazetteer_2023,2025-09-12 15:25:02.814031
24054,36.682046,-79.704568,census_gazetteer_2023,2025-09-12 15:25:02.814031
24055,36.762073,-80.000609,census_gazetteer_2023,2025-09-12 15:25:02.814031
24058,37.176663,-80.622252,census_gazetteer_2023,2025-09-12 15:25:02.814031
24059,37.155906,-80.131958,census_gazetteer_2023,2025-09-12 15:25:02.814031
24060,37.260526,-80.416722,census_gazetteer_2023,2025-09-12 15:25:02.814031
24061,37.22582,-80.426238,census_gazetteer_2023,2025-09-12 15:25:02.814031
24064,37.376311,-79.770395,census_gazetteer_2023,2025-09-12 15:25:02.814031
24065,37.117118,-79.997108,census_gazetteer_2023,2025-09-12 15:25:02.814031
24066,37.536095,-79.678578,census_gazetteer_2023,2025-09-12 15:25:02.814031
24067,37.032354,-80.06032,census_gazetteer_2023,2025-09-12 15:25:02.814031
24069,36.576893,-79.642569,census_gazetteer_2023,2025-09-12 15:25:02.814031
24070,37.372087,-80.232822,census_gazetteer_2023,2025-09-12 15:25:02.814031
24072,37.04199,-80.242381,census_gazetteer_2023,2025-09-12 15:25:02.814031
24073,37.13465,-80.423065,census_gazetteer_2023,2025-09-12 15:25:02.814031
24076,36.605192,-80.421039,census_gazetteer_2023,2025-09-12 15:25:02.814031
24077,37.36106,-79.907203,census_gazetteer_2023,2025-09-12 15:25:02.814031
24078,36.724265,-79.913147,census_gazetteer_2023,2025-09-12 15:25:02.814031
24079,37.053355,-80.150755,census_gazetteer_2023,2025-09-12 15:25:02.814031
24082,36.633271,-80.131234,census_gazetteer_2023,2025-09-12 15:25:02.814031
24083,37.405171,-79.920188,census_gazetteer_2023,2025-09-12 15:25:02.814031
24084,37.167585,-80.717608,census_gazetteer_2023,2025-09-12 15:25:02.814031
24085,37.68393,-79.857319,census_gazetteer_2023,2025-09-12 15:25:02.814031
24086,37.27558,-80.632246,census_gazetteer_2023,2025-09-12 15:25:02.814031
24087,37.221511,-80.23893,census_gazetteer_2023,2025-09-12 15:25:02.814031
24088,36.887904,-80.077927,census_gazetteer_2023,2025-09-12 15:25:02.814031
24089,36.703913,-79.960775,census_gazetteer_2023,2025-09-12 15:25:02.814031
24090,37.530182,-79.895504,census_gazetteer_2023,2025-09-12 15:25:02.814031
24091,36.919838,-80.321295,census_gazetteer_2023,2025-09-12 15:25:02.814031
24092,37.012031,-79.757851,census_gazetteer_2023,2025-09-12 15:25:02.814031
24093,37.385139,-80.868737,census_gazetteer_2023,2025-09-12 15:25:02.814031
24095,37.22321,-79.737268,census_gazetteer_2023,2025-09-12 15:25:02.814031
24101,37.173555,-79.796387,census_gazetteer_2023,2025-09-12 15:25:02.814031
24102,36.844404,-80.002271,census_gazetteer_2023,2025-09-12 15:25:02.814031
24104,37.133611,-79.488635,census_gazetteer_2023,2025-09-12 15:25:02.814031
24105,36.911577,-80.603687,census_gazetteer_2023,2025-09-12 15:25:02.814031
24112,36.72117,-79.846927,census_gazetteer_2023,2025-09-12 15:25:02.814031
24120,36.691636,-80.413917,census_gazetteer_2023,2025-09-12 15:25:02.814031
24121,37.168916,-79.647411,census_gazetteer_2023,2025-09-12 15:25:02.814031
24122,37.426197,-79.69213,census_gazetteer_2023,2025-09-12 15:25:02.814031
24124,37.305928,-80.866008,census_gazetteer_2023,2025-09-12 15:25:02.814031
24127,37.473603,-80.231051,census_gazetteer_2023,2025-09-12 15:25:02.814031
24128,37.339994,-80.482544,census_gazetteer_2023,2025-09-12 15:25:02.814031
24129,37.139573,-80.591735,census_gazetteer_2023,2025-09-12 15:25:02.814031
24131,37.570649,-80.23287,census_gazetteer_2023,2025-09-12 15:25:02.814031
24132,37.203776,-80.659247,census_gazetteer_2023,2025-09-12 15:25:02.814031
24133,36.675633,-80.127964,census_gazetteer_2023,2025-09-12 15:25:02.814031
24134,37.247923,-80.777561,census_gazetteer_2023,2025-09-12 15:25:02.814031
24136,37.316097,-80.612791,census_gazetteer_2023,2025-09-12 15:25:02.814031
24137,36.927552,-79.657504,census_gazetteer_2023,2025-09-12 15:25:02.814031
24138,37.051815,-80.31735,census_gazetteer_2023,2025-09-12 15:25:02.814031
24139,37.014888,-79.452893,census_gazetteer_2023,2025-09-12 15:25:02.814031
24141,37.107159,-80.561888,census_gazetteer_2023,2025-09-12 15:25:02.814031
24142,37.138226,-80.550786,census_gazetteer_2023,2025-09-12 15:25:02.814031
24147,37.40151,-80.823626,census_gazetteer_2023,2025-09-12 15:25:02.814031
24148,36.581493,-79.876803,census_gazetteer_2023,2025-09-12 15:25:02.814031
24149,37.018582,-80.433581,census_gazetteer_2023,2025-09-12 15:25:02.814031
24150,37.401049,-80.598275,census_gazetteer_2023,2025-09-12 15:25:02.814031
24151,36.961444,-79.866431,census_gazetteer_2023,2025-09-12 15:25:02.814031
24153,37.302506,-80.114325,census_gazetteer_2023,2025-09-12 15:25:02.814031
24161,36.978085,-79.529113,census_gazetteer_2023,2025-09-12 15:25:02.814031
24162,37.129449,-80.249715,census_gazetteer_2023,2025-09-12 15:25:02.814031
24165,36.594266,-80.060586,census_gazetteer_2023,2025-09-12 15:25:02.814031
24167,37.255259,-80.724536,census_gazetteer_2023,2025-09-12 15:25:02.814031
24168,36.736039,-79.948755,census_gazetteer_2023,2025-09-12 15:25:02.814031
24171,36.696639,-80.220825,census_gazetteer_2023,2025-09-12 15:25:02.814031
24174,37.34972,-79.661897,census_gazetteer_2023,2025-09-12 15:25:02.814031
24175,37.4577,-80.029375,census_gazetteer_2023,2025-09-12 15:25:02.814031
24176,37.005545,-79.692495,census_gazetteer_2023,2025-09-12 15:25:02.814031
24179,37.282958,-79.793851,census_gazetteer_2023,2025-09-12 15:25:02.814031
24184,37.087129,-79.773642,census_gazetteer_2023,2025-09-12 15:25:02.814031
24185,36.808689,-80.275573,census_gazetteer_2023,2025-09-12 15:25:02.814031
24201,36.611602,-82.168628,census_gazetteer_2023,2025-09-12 15:25:02.814031
24202,36.65631,-82.212219,census_gazetteer_2023,2025-09-12 15:25:02.814031
24210,36.768935,-82.027531,census_gazetteer_2023,2025-09-12 15:25:02.814031
24211,36.654088,-81.95507,census_gazetteer_2023,2025-09-12 15:25:02.814031
24216,36.943624,-82.782796,census_gazetteer_2023,2025-09-12 15:25:02.814031
24217,37.102112,-82.170381,census_gazetteer_2023,2025-09-12 15:25:02.814031
24219,36.83435,-82.749105,census_gazetteer_2023,2025-09-12 15:25:02.814031
24220,37.121879,-82.223096,census_gazetteer_2023,2025-09-12 15:25:02.814031
24221,36.625312,-82.99876,census_gazetteer_2023,2025-09-12 15:25:02.814031
24224,36.861431,-82.271754,census_gazetteer_2023,2025-09-12 15:25:02.814031
24225,36.991715,-82.141851,census_gazetteer_2023,2025-09-12 15:25:02.814031
24226,37.136902,-82.322989,census_gazetteer_2023,2025-09-12 15:25:02.814031
24228,37.166862,-82.456257,census_gazetteer_2023,2025-09-12 15:25:02.814031
24230,36.968669,-82.451369,census_gazetteer_2023,2025-09-12 15:25:02.814031
24236,36.638506,-81.7245,census_gazetteer_2023,2025-09-12 15:25:02.814031
24237,37.040636,-82.261885,census_gazetteer_2023,2025-09-12 15:25:02.814031
24239,37.113037,-82.147305,census_gazetteer_2023,2025-09-12 15:25:02.814031
24243,36.784268,-82.919771,census_gazetteer_2023,2025-09-12 15:25:02.814031
24244,36.707695,-82.803484,census_gazetteer_2023,2025-09-12 15:25:02.814031
24245,36.838011,-82.512802,census_gazetteer_2023,2025-09-12 15:25:02.814031
24246,36.866168,-82.743949,census_gazetteer_2023,2025-09-12 15:25:02.814031
24248,36.609636,-83.509791,census_gazetteer_2023,2025-09-12 15:25:02.814031
24250,36.756595,-82.587663,census_gazetteer_2023,2025-09-12 15:25:02.814031
24251,36.657147,-82.599414,census_gazetteer_2023,2025-09-12 15:25:02.814031
24256,37.223339,-82.283532,census_gazetteer_2023,2025-09-12 15:25:02.814031
24258,36.649232,-82.408651,census_gazetteer_2023,2025-09-12 15:25:02.814031
24260,37.021059,-82.001115,census_gazetteer_2023,2025-09-12 15:25:02.814031
24263,36.668225,-83.167128,census_gazetteer_2023,2025-09-12 15:25:02.814031
24265,36.832663,-82.946461,census_gazetteer_2023,2025-09-12 15:25:02.814031
24266,36.86802,-82.101925,census_gazetteer_2023,2025-09-12 15:25:02.814031
24269,37.072772,-82.380679,census_gazetteer_2023,2025-09-12 15:25:02.814031
24270,36.72961,-82.250673,census_gazetteer_2023,2025-09-12 15:25:02.814031
24271,36.748813,-82.417187,census_gazetteer_2023,2025-09-12 15:25:02.814031
24272,37.017789,-82.333362,census_gazetteer_2023,2025-09-12 15:25:02.814031
24273,36.964701,-82.66148,census_gazetteer_2023,2025-09-12 15:25:02.814031
24277,36.749458,-83.019532,census_gazetteer_2023,2025-09-12 15:25:02.814031
24279,37.077735,-82.627393,census_gazetteer_2023,2025-09-12 15:25:02.814031
24280,36.954813,-81.943423,census_gazetteer_2023,2025-09-12 15:25:02.814031
24281,36.637323,-83.340226,census_gazetteer_2023,2025-09-12 15:25:02.814031
24282,36.818761,-83.05431,census_gazetteer_2023,2025-09-12 15:25:02.814031
24283,36.939782,-82.332939,census_gazetteer_2023,2025-09-12 15:25:02.814031
24290,36.616105,-82.561337,census_gazetteer_2023,2025-09-12 15:25:02.814031
24292,36.624744,-81.595528,census_gazetteer_2023,2025-09-12 15:25:02.814031
24293,36.998037,-82.566165,census_gazetteer_2023,2025-09-12 15:25:02.814031
24301,37.06503,-80.818267,census_gazetteer_2023,2025-09-12 15:25:02.814031
24311,36.873143,-81.402872,census_gazetteer_2023,2025-09-12 15:25:02.814031
